date,世界全体の感染者数,アイスランド,アイルランド,アゼルバイジャン,アフガニスタン,アラブ首長国連邦,アルジェリア,アルゼンチン,アルバニア,アルメニア,アンゴラ,アンティグア・バーブーダ,アンドラ,イエメン,イスラエル,イタリア,イラク,イラン,インド,インドネシア,ウガンダ,ウクライナ,ウズベキスタン,ウルグアイ,エクアドル,エジプト,エストニア,エスワティニ,エチオピア,エリトリア,エルサルバドル,オマーン,オランダ,オーストラリア,オーストリア,カザフスタン,カタール,カナダ,カメルーン,カンボジア,カーボベルデ,ガイアナ,ガボン,ガンビア,ガーナ,キプロス,キューバ,キルギス,ギニア,ギニアビサウ,ギリシャ,クウェート,クロアチア,グアテマラ,グレナダ,ケニア,コスタリカ,コソボ,コモロ,コロンビア,コンゴ共和国,コンゴ民主共和国,コートジボワール,サウジアラビア,サントメ・プリンシペ,サンマリノ,ザンビア,シエラレオネ,シリア,シンガポール,ジブチ,ジャマイカ,ジョージア,ジンバブエ,スイス,スウェーデン,スペイン,スリナム,スリランカ,スロバキア,スロベニア,スーダン,セネガル,セルビア,セントクリストファー・ネービス,セントビンセント・グレナディーン,セントルシア,セーシェル,ソマリア,タイ,タジキスタン,タンザニア,ダイヤモンド・プリンセス（クルーズ船）,チェコ,チャド,チュニジア,チリ,デンマーク,トリニダード・トバゴ,トルコ,トーゴ,ドイツ,ドミニカ,ドミニカ共和国,ナイジェリア,ナミビア,ニカラグア,ニジェール,ニュージーランド,ネパール,ノルウェー,ハイチ,ハンガリー,バチカン,バハマ,バルバドス,バングラデシュ,バーレーン,パキスタン,パナマ,パプアニューギニア,パラグアイ,パレスチナ,フィジー,フィリピン,フィンランド,フランス,ブラジル,ブルガリア,ブルキナファソ,ブルネイ・ダルサラーム,ブルンジ,ブータン,ベトナム,ベナン,ベネズエラ,ベラルーシ,ベリーズ,ベルギー,ペルー,ホンジュラス,ボスニア・ヘルツェゴビナ,ボツワナ,ボリビア,ポルトガル,ポーランド,マカオ,マダガスカル,マラウイ,マリ,マルタ,マレーシア,ミャンマー,メキシコ,モザンビーク,モナコ,モルディブ,モルドバ,モロッコ,モンゴル,モンテネグロ,モーリシャス,モーリタニア,ヨルダン,ラオス,ラトビア,リトアニア,リヒテンシュタイン,リビア,リベリア,ルクセンブルク,ルワンダ,ルーマニア,レソト,レバノン,ロシア,中国,中央アフリカ,北マケドニア,南アフリカ,南スーダン,台湾,日本,東ティモール,米国,英国,赤道ギニア,韓国,香港
2020-02-13,60385,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,218,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59804,0,0,0,0,18,33,0,13,9,0,28,50
2020-02-14,64453,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,218,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63851,0,0,0,0,18,41,0,13,9,0,28,53
2020-02-15,67185,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,285,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66492,0,0,0,0,18,53,0,13,9,0,28,56
2020-02-16,69275,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,355,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68500,0,0,0,0,18,59,0,13,9,0,29,56
2020-02-17,71436,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,454,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70548,0,0,0,0,20,65,0,13,9,0,30,57
2020-02-18,73429,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,542,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72436,0,0,0,0,22,72,0,13,9,0,31,60
2020-02-19,75285,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,621,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74185,0,0,0,0,22,73,0,13,9,0,51,62
2020-02-20,76197,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,634,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75002,0,0,0,0,24,93,0,13,9,0,104,65
2020-02-21,77224,0,0,0,0,11,0,0,0,0,0,0,0,0,1,4,0,18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,634,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,75891,0,0,0,0,24,105,0,15,9,0,204,68
2020-02-22,77906,0,0,0,0,13,0,0,0,0,0,0,0,0,1,11,0,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,634,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,76288,0,0,0,0,26,132,0,15,9,0,433,68
2020-02-23,78926,0,0,0,0,13,0,0,0,0,0,0,0,0,1,124,0,43,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,691,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,76936,0,0,0,0,26,144,0,15,13,0,602,69
2020-02-24,79563,0,0,0,1,13,0,0,0,0,0,0,0,0,2,229,1,61,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,22,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,691,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,77150,0,0,0,0,28,156,0,51,13,0,833,74
2020-02-25,80388,0,0,0,1,13,1,0,0,0,0,0,0,0,2,322,5,95,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,23,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,37,0,0,691,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,77658,0,0,0,0,30,157,0,51,13,0,977,81
2020-02-26,81315,0,0,0,1,13,1,0,0,0,0,0,0,0,2,400,5,139,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,23,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,1,0,1,2,12,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,695,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33,2,0,0,0,0,0,3,2,18,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,78064,0,1,0,0,31,186,0,57,13,0,1261,85
2020-02-27,82692,0,0,0,1,19,1,0,0,0,0,0,0,0,3,650,6,245,3,0,0,0,0,0,0,1,1,0,0,0,0,6,1,23,4,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,3,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,1,0,6,7,25,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,695,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,33,2,0,0,0,0,0,3,2,18,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,78497,0,1,0,0,32,187,0,58,16,0,1766,91
2020-02-28,84122,0,0,0,1,19,1,0,0,0,0,0,0,0,5,888,8,388,3,0,0,0,0,0,0,1,1,0,0,0,0,6,2,23,5,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,3,45,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,0,0,2,0,10,11,32,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,695,0,0,0,0,2,0,0,0,57,0,0,1,0,0,0,1,1,6,0,0,0,0,0,0,38,2,0,0,0,0,0,3,2,57,1,0,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,2,78824,0,1,0,0,32,210,0,60,20,0,2337,93
2020-02-29,85957,0,0,3,1,19,1,0,0,0,0,0,0,0,7,1128,13,593,3,0,0,0,0,0,1,1,1,0,0,0,0,6,6,25,10,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,3,45,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,0,3,0,18,13,45,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,695,0,0,0,0,3,0,0,0,57,0,0,1,0,0,0,1,1,7,0,0,0,0,0,0,40,4,0,0,0,0,0,3,2,100,1,0,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,24,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,7,2,79251,0,1,0,0,34,239,0,68,23,0,3150,94
2020-03-01,87843,2,1,3,1,21,1,0,0,1,0,0,0,0,7,1689,19,593,3,0,0,0,0,0,1,1,1,0,0,0,0,6,13,27,10,0,3,19,0,1,0,0,0,0,0,0,0,0,0,0,7,45,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,0,0,3,0,24,14,45,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,696,3,0,0,0,4,0,0,0,129,0,0,1,0,0,0,1,1,19,0,0,0,0,0,0,40,4,0,0,0,0,0,3,6,100,2,0,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,24,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,10,2,79824,0,1,0,0,39,239,0,74,36,0,3736,95
2020-03-02,90161,9,1,3,1,21,3,0,0,1,0,0,1,0,10,2036,26,1501,5,2,0,0,0,0,6,2,1,0,0,0,0,6,18,33,18,0,7,27,0,1,0,0,0,0,0,0,0,0,0,0,7,56,8,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,108,0,0,3,0,30,15,114,0,1,0,0,0,1,0,0,0,0,0,0,43,0,0,696,3,0,1,0,5,0,0,0,158,0,1,1,0,0,0,1,1,25,0,0,0,0,0,0,49,5,0,0,0,0,0,3,7,191,2,0,0,0,0,0,16,0,0,1,0,8,0,0,0,0,0,2,0,10,0,0,0,0,29,0,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,13,3,80026,0,1,0,0,40,268,0,98,39,0,4212,98
2020-03-03,92430,16,2,3,1,27,5,1,0,1,0,0,1,0,12,2502,31,2336,5,2,0,1,0,0,7,2,2,0,0,0,0,12,28,33,24,0,8,30,0,1,0,0,0,0,0,0,0,0,0,0,7,56,9,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,110,0,0,3,0,37,24,151,0,1,0,0,0,1,0,0,0,0,0,0,43,0,0,696,5,0,1,1,8,0,0,0,196,0,1,1,0,0,0,2,1,33,0,0,0,0,0,0,49,5,0,0,0,0,0,3,7,212,2,0,0,0,0,0,16,0,0,1,0,8,0,0,0,0,0,2,0,10,0,0,0,0,36,0,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,4,0,13,3,80151,0,1,0,0,41,284,0,118,52,0,4812,100
2020-03-04,94637,26,2,3,1,27,12,1,0,1,0,0,1,0,15,3089,36,2922,27,2,0,1,0,0,7,2,2,0,0,0,0,15,38,33,29,0,8,30,0,1,0,0,0,0,0,0,0,0,0,0,9,56,9,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,110,0,0,3,0,57,35,198,0,1,0,1,0,4,0,0,0,0,0,0,43,0,0,696,5,0,1,1,10,0,0,0,262,0,1,1,0,0,0,2,1,33,0,2,0,0,0,0,49,5,0,0,0,0,0,3,7,285,3,0,0,0,0,0,16,0,0,6,0,23,0,0,0,0,0,6,0,10,0,0,0,0,36,0,5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,4,0,13,3,80270,0,1,0,0,42,287,0,149,90,0,5328,100
2020-03-05,97414,26,14,3,1,27,12,1,0,1,0,0,1,0,15,3858,36,3513,29,2,0,1,0,0,13,3,3,0,0,0,0,16,82,57,37,0,8,45,0,1,0,0,0,0,0,0,0,0,0,0,32,58,10,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,117,0,0,9,0,86,61,257,0,1,0,5,0,4,0,0,0,0,0,0,47,0,0,696,12,0,1,1,19,0,0,0,400,0,1,1,0,0,0,2,1,56,0,2,0,0,0,0,49,5,0,0,0,7,0,3,12,423,7,0,0,0,0,0,16,0,0,6,0,50,0,0,2,0,0,9,1,10,0,0,0,0,55,0,5,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,6,0,16,4,80409,0,1,1,0,42,349,0,219,119,0,5766,104
2020-03-06,101307,28,18,9,1,45,17,2,0,1,0,0,1,0,19,4636,44,4747,31,4,0,1,0,0,13,3,10,0,0,0,0,16,128,62,66,0,11,49,2,1,0,0,0,0,0,0,0,0,0,0,32,58,11,0,0,0,0,0,0,1,0,0,0,5,0,24,0,0,0,130,0,0,9,0,209,137,374,0,1,1,9,0,4,1,0,0,0,0,0,48,0,0,696,12,0,1,5,24,0,0,0,639,0,1,1,0,0,0,4,1,113,0,4,1,0,0,0,49,5,0,0,0,16,0,5,19,616,8,0,0,0,0,1,17,0,0,6,0,109,0,0,2,0,0,13,5,10,0,0,0,0,83,0,5,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,2,0,7,0,22,7,80552,0,3,1,0,44,349,0,267,168,0,6284,104
2020-03-07,105253,45,19,9,4,45,17,9,0,1,0,0,1,0,21,5883,54,5823,34,4,0,1,0,0,14,48,10,0,0,0,0,16,188,70,79,0,12,57,2,2,0,0,0,0,0,0,0,0,0,0,66,61,11,0,0,0,0,0,0,1,0,0,0,7,0,27,0,0,0,138,0,0,12,0,264,161,430,0,1,3,12,0,4,1,0,0,0,0,0,50,0,0,696,26,0,1,5,32,0,0,1,795,0,1,1,0,0,0,5,1,147,0,7,1,0,0,0,56,5,0,0,0,16,0,6,19,716,19,0,0,0,0,1,20,0,0,6,0,169,6,0,2,0,0,13,6,10,0,0,0,3,93,0,5,0,1,2,1,2,0,0,0,0,1,0,1,1,1,0,0,2,0,9,0,22,7,80651,0,3,2,0,45,407,0,403,211,0,6767,107
2020-03-08,109300,55,21,9,4,45,17,12,0,1,0,0,1,0,39,7375,60,6566,39,6,0,1,0,0,14,49,10,0,0,0,0,16,265,77,102,0,12,60,2,2,0,0,0,0,0,0,0,0,0,0,73,64,11,0,0,0,5,0,0,1,0,0,0,11,0,37,0,0,0,150,0,0,13,0,332,203,589,0,1,5,16,0,4,1,0,0,0,0,0,50,0,0,696,32,0,2,10,38,0,0,1,902,0,1,1,0,0,0,5,1,169,0,8,1,0,0,3,79,6,0,0,1,19,0,10,30,1126,19,4,0,0,0,1,30,0,0,6,0,200,6,0,2,0,0,30,11,10,0,0,0,3,93,0,7,0,1,4,1,2,0,0,0,0,1,0,3,1,1,0,0,2,0,15,0,32,7,80695,0,3,3,0,45,455,0,519,278,0,7134,109
2020-03-09,113442,55,21,9,4,59,20,12,2,1,0,0,1,0,39,9172,60,7161,44,6,0,1,0,0,15,59,10,0,0,0,0,16,265,92,112,0,15,72,2,2,0,0,0,0,0,2,0,0,0,0,73,64,12,0,0,0,9,0,0,1,0,0,0,15,0,49,0,0,0,160,0,0,15,0,332,248,1024,0,1,5,16,0,4,1,0,0,0,0,0,50,0,0,696,32,0,2,10,92,0,0,1,1139,0,1,2,0,0,0,5,1,192,0,9,1,0,0,3,95,6,0,0,1,25,0,24,40,1412,25,4,0,0,0,1,31,0,0,6,0,200,7,0,2,0,0,30,16,10,0,0,0,3,117,0,7,0,1,4,1,2,0,0,0,0,1,0,6,1,1,0,0,5,0,15,0,32,7,80735,0,4,3,0,45,514,0,588,325,0,7382,114
2020-03-10,118052,61,34,9,4,74,20,12,6,1,0,0,1,0,58,10149,61,8042,50,19,0,1,0,0,15,59,10,0,0,0,0,18,382,92,182,0,18,77,2,3,0,0,0,0,0,2,0,0,0,0,90,69,12,0,0,0,9,0,0,3,0,0,0,20,0,63,0,0,0,166,0,1,23,0,491,326,1639,0,1,7,23,0,4,5,0,0,0,0,0,53,0,0,696,61,0,6,13,264,0,0,1,1296,0,5,2,0,0,0,5,1,277,0,12,1,0,0,3,110,16,1,0,1,29,0,33,40,1784,25,4,0,1,0,1,31,0,0,9,0,267,9,0,2,0,0,41,22,10,0,0,0,4,117,0,7,0,1,6,3,3,1,0,0,0,1,0,8,1,1,0,0,5,0,17,0,32,7,80754,0,7,7,0,45,514,0,962,375,0,7513,115
2020-03-11,124690,61,43,9,7,74,20,17,10,1,0,0,1,0,75,12462,70,9000,60,27,0,1,0,0,15,67,13,0,0,0,0,18,503,122,182,0,262,93,2,3,0,0,0,0,0,2,0,0,0,0,90,72,20,0,0,0,13,0,0,3,0,1,0,21,0,69,0,0,0,178,0,1,23,0,645,461,2140,0,2,10,57,0,4,12,0,0,0,0,0,59,0,0,696,61,0,6,17,540,0,1,1,1567,0,5,2,0,0,0,5,1,277,0,13,1,0,0,3,189,19,8,0,5,30,0,49,40,2280,34,7,2,12,0,1,35,0,0,12,0,267,11,0,4,0,2,41,27,10,0,0,0,6,129,0,7,0,1,8,3,5,1,0,0,0,1,0,10,3,1,0,0,5,0,31,0,61,7,80778,0,7,7,0,47,568,0,1285,462,0,7755,120
2020-03-12,131462,61,70,11,7,85,25,19,23,1,0,0,1,0,99,15113,70,10075,74,34,0,1,0,0,17,67,13,0,0,0,0,18,614,140,361,0,262,93,2,5,0,0,0,0,0,6,0,0,0,0,99,80,20,0,0,0,13,0,0,9,0,1,1,21,0,77,0,0,0,187,0,1,25,0,858,620,2965,0,3,21,57,0,10,19,0,0,0,0,0,70,0,0,696,116,0,7,23,676,0,1,1,1567,0,5,2,0,0,0,5,1,277,0,13,1,0,0,3,195,20,10,0,5,31,0,52,155,2293,52,7,2,12,0,1,39,0,0,12,0,314,17,2,4,0,2,41,51,10,0,0,0,9,129,0,11,0,1,8,4,6,1,0,0,0,1,0,16,3,4,0,0,17,0,49,0,66,34,80793,0,7,17,0,48,620,0,1667,598,0,7979,129
2020-03-13,141852,117,91,11,7,85,25,31,33,8,0,1,2,0,126,17660,70,11364,81,69,0,3,0,0,23,67,79,0,0,0,0,18,805,189,504,0,262,152,2,5,0,1,0,0,0,14,4,0,0,0,99,100,31,0,0,0,23,2,0,16,0,1,1,21,0,83,0,0,0,200,0,2,25,0,1125,775,4231,0,3,32,141,0,10,31,0,1,0,0,0,75,0,0,697,116,0,7,43,804,1,5,1,2260,0,5,2,0,0,0,5,1,750,0,19,1,0,0,3,195,20,14,0,5,35,0,52,155,3657,98,7,2,12,0,1,39,0,0,21,0,599,22,2,11,0,3,112,64,10,0,0,0,12,129,0,12,0,2,8,8,6,1,0,0,0,1,0,19,6,4,0,0,38,0,64,0,66,34,80801,0,9,17,0,49,675,0,2181,807,0,7979,131
2020-03-14,153776,138,129,19,10,85,37,45,38,8,0,1,2,0,178,21157,93,12729,84,69,0,3,0,0,23,93,79,1,1,0,0,20,960,197,655,6,337,176,3,7,0,1,1,0,1,21,4,0,1,0,228,104,31,0,0,1,23,5,0,24,0,2,3,103,0,83,0,0,0,212,0,8,30,0,1359,924,5753,0,6,44,141,1,21,41,0,1,0,0,0,75,0,0,697,150,0,16,61,836,1,5,1,3795,0,5,2,2,0,0,6,1,907,0,25,1,0,0,3,211,28,27,0,6,38,0,64,210,4500,121,7,3,25,0,1,48,0,2,21,0,689,28,2,11,0,3,112,64,10,0,0,0,12,197,0,26,0,2,9,12,18,1,0,0,1,1,0,19,8,4,0,0,38,0,113,0,93,34,80824,1,13,38,0,50,780,0,2729,1149,1,8086,137
2020-03-15,167019,138,169,21,16,98,49,45,42,26,0,1,2,0,200,24747,124,13983,107,117,0,3,0,4,23,110,171,1,1,0,0,22,1137,298,860,6,337,304,3,12,0,4,1,0,2,30,4,0,1,0,331,112,37,1,0,1,23,5,0,24,1,2,3,103,0,92,0,0,0,226,0,8,33,0,2200,992,7753,1,11,61,219,1,26,41,0,1,2,2,0,114,0,0,712,253,0,18,61,873,2,5,1,4838,0,5,2,2,0,0,6,1,1077,0,32,1,0,0,3,214,52,27,0,6,38,0,140,267,5426,121,51,3,40,0,1,53,0,17,21,0,886,43,2,19,0,3,245,111,10,0,0,0,21,238,0,41,0,2,13,23,28,1,0,0,1,6,0,31,9,4,0,0,38,5,123,0,99,34,80844,1,13,38,0,53,780,0,3536,1400,1,8162,141
